2061123000;"20061123/000/LetsGoPublic-20061123-000-input_and_output.wav";23;129.4;1;"found out that there is no solution";"female";"adult"
2061126006;"20061126/006/LetsGoPublic-20061126-006-input_and_output.wav";20;77;1;"Not completed";"male";"adult"
2061126007;"20061126/007/LetsGoPublic-20061126-007-input_and_output.wav";23;89;1;"completed";"female";"adult"
2061126008;"20061126/008/LetsGoPublic-20061126-008-input_and_output.wav";47;232.3;1;"Not completed";"female";"adult"
2061126009;"20061126/009/LetsGoPublic-20061126-009-input_and_output.wav";8;45.8;1;"found out that there is no solution";"female";"adult"
2061126010;"20061126/010/LetsGoPublic-20061126-010-input_and_output.wav";10;31.2;1;"found out that there is no solution";"female";"adult"
2061126011;"20061126/011/LetsGoPublic-20061126-011-input_and_output.wav";15;42.5;1;"completed";"female";"adult"
2061126012;"20061126/012/LetsGoPublic-20061126-012-input_and_output.wav";14;45;1;"found out that there is no solution";"female";"adult"
2061126013;"20061126/013/LetsGoPublic-20061126-013-input_and_output.wav";11;47.8;1;"Not completed";"female";"adult"
2061126014;"20061126/014/LetsGoPublic-20061126-014-input_and_output.wav";6;16.3;1;"completed";"unknown";"unknown"
2061126015;"20061126/015/LetsGoPublic-20061126-015-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061126016;"20061126/016/LetsGoPublic-20061126-016-input_and_output.wav";9;26.9;1;"found out that there is no solution";"male";"adult"
2061126017;"20061126/017/LetsGoPublic-20061126-017-input_and_output.wav";26;111.1;1;"Not completed";"female";"youth"
2061126018;"20061126/018/LetsGoPublic-20061126-018-input_and_output.wav";19;88.8;1;"completed";"female";"adult"
2061126019;"20061126/019/LetsGoPublic-20061126-019-input_and_output.wav";53;178.1;1;"failed due to system behaviour";"male";"adult"
2061126020;"20061126/020/LetsGoPublic-20061126-020-input_and_output.wav";23;88.3;1;"completed";"male";"adult"
2061126021;"20061126/021/LetsGoPublic-20061126-021-input_and_output.wav";53;390.6;1;"completed";"female";"adult"
2061126022;"20061126/022/LetsGoPublic-20061126-022-input_and_output.wav";26;116.6;1;"completed";"female";"adult"
2061126023;"20061126/023/LetsGoPublic-20061126-023-input_and_output.wav";22;112.6;1;"completed";"male";"adult"
2061126024;"20061126/024/LetsGoPublic-20061126-024-input_and_output.wav";21;63.9;1;"completed";"male";"adult"
2061126025;"20061126/025/LetsGoPublic-20061126-025-input_and_output.wav";24;116.8;1;"completed";"male";"adult"
2061126026;"20061126/026/LetsGoPublic-20061126-026-input_and_output.wav";33;150.5;1;"Not completed";"female";"adult"
2061126027;"20061126/027/LetsGoPublic-20061126-027-input_and_output.wav";35;152.7;1;"completed";"female";"adult"
2061126028;"20061126/028/LetsGoPublic-20061126-028-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061126029;"20061126/029/LetsGoPublic-20061126-029-input_and_output.wav";31;161.3;1;"Not completed";"female";"adult"
2061126030;"20061126/030/LetsGoPublic-20061126-030-input_and_output.wav";24;109.5;1;"completed";"female";"elder"
2061126031;"20061126/031/LetsGoPublic-20061126-031-input_and_output.wav";30;116.1;1;"completed";"female";"elder"
2061126032;"20061126/032/LetsGoPublic-20061126-032-input_and_output.wav";125;641.3;1;"completed";"female";"adult"
2061126033;"20061126/033/LetsGoPublic-20061126-033-input_and_output.wav";28;102.3;1;"completed";"male";"adult"
2061126034;"20061126/034/LetsGoPublic-20061126-034-input_and_output.wav";30;158.8;1;"completed";"male";"adult"
2061126035;"20061126/035/LetsGoPublic-20061126-035-input_and_output.wav";23;98.9;1;"completed";"female";"adult"
2061126036;"20061126/036/LetsGoPublic-20061126-036-input_and_output.wav";21;94.5;1;"completed";"female";"adult"
2061126037;"20061126/037/LetsGoPublic-20061126-037-input_and_output.wav";9;69.3;1;"Not completed";"female";"youth"
2061126038;"20061126/038/LetsGoPublic-20061126-038-input_and_output.wav";14;53.7;1;"Not completed";"male";"youth"
2061126040;"20061126/040/LetsGoPublic-20061126-040-input_and_output.wav";57;293.5;1;"completed";"female";"adult"
2061126041;"20061126/041/LetsGoPublic-20061126-041-input_and_output.wav";43;238.9;1;"completed";"female";"adult"
2061126043;"20061126/043/LetsGoPublic-20061126-043-input_and_output.wav";3;0.4;1;"completed";"unknown";"unknown"
2061126044;"20061126/044/LetsGoPublic-20061126-044-input_and_output.wav";32;199.8;1;"Not completed";"female";"adult"
2061126045;"20061126/045/LetsGoPublic-20061126-045-input_and_output.wav";11;40.8;1;"found out that there is no solution";"male";"youth"
2061126046;"20061126/046/LetsGoPublic-20061126-046-input_and_output.wav";22;77.7;1;"completed";"male";"youth"
2061126047;"20061126/047/LetsGoPublic-20061126-047-input_and_output.wav";73;321.3;1;"completed";"male";"adult"
2061126048;"20061126/048/LetsGoPublic-20061126-048-input_and_output.wav";12;31.3;1;"completed";"male";"adult"
2061126049;"20061126/049/LetsGoPublic-20061126-049-input_and_output.wav";18;50.4;1;"failed due to system behaviour";"male";"adult"
2061126050;"20061126/050/LetsGoPublic-20061126-050-input_and_output.wav";19;52.5;1;"completed";"male";"adult"
2061126051;"20061126/051/LetsGoPublic-20061126-051-input_and_output.wav";20;76.6;1;"completed";"female";"elder"
2061126052;"20061126/052/LetsGoPublic-20061126-052-input_and_output.wav";85;397.5;1;"completed";"female";"elder"
2061126053;"20061126/053/LetsGoPublic-20061126-053-input_and_output.wav";25;123.5;1;"found out that there is no solution";"male";"adult"
2061126054;"20061126/054/LetsGoPublic-20061126-054-input_and_output.wav";20;61.6;1;"completed";"female";"adult"
2061126055;"20061126/055/LetsGoPublic-20061126-055-input_and_output.wav";46;210;1;"completed";"female";"adult"
2061126056;"20061126/056/LetsGoPublic-20061126-056-input_and_output.wav";21;102;1;"completed";"male";"adult"
2061126057;"20061126/057/LetsGoPublic-20061126-057-input_and_output.wav";10;21.8;1;"Not completed";"female";"mixed"
2061126058;"20061126/058/LetsGoPublic-20061126-058-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061126059;"20061126/059/LetsGoPublic-20061126-059-input_and_output.wav";38;140.3;1;"found out that there is no solution";"male";"adult"
2061127000;"20061127/000/LetsGoPublic-20061127-000-input_and_output.wav";42;169.3;1;"Not completed";"male";"adult"
2061127001;"20061127/001/LetsGoPublic-20061127-001-input_and_output.wav";31;128.3;1;"completed";"male";"adult"
2061127002;"20061127/002/LetsGoPublic-20061127-002-input_and_output.wav";28;107.9;1;"found out that there is no solution";"male";"adult"
2061127003;"20061127/003/LetsGoPublic-20061127-003-input_and_output.wav";24;85.3;1;"found out that there is no solution";"female";"adult"
2061127004;"20061127/004/LetsGoPublic-20061127-004-input_and_output.wav";24;129.2;1;"completed";"female";"adult"
2061127005;"20061127/005/LetsGoPublic-20061127-005-input_and_output.wav";35;120.3;1;"found out that there is no solution";"male";"youth"
2061127006;"20061127/006/LetsGoPublic-20061127-006-input_and_output.wav";55;248.4;1;"completed";"female";"adult"
2061127007;"20061127/007/LetsGoPublic-20061127-007-input_and_output.wav";63;285;1;"Not completed";"female";"adult"
2061127008;"20061127/008/LetsGoPublic-20061127-008-input_and_output.wav";33;199.3;1;"completed";"male";"adult"
2061127016;"20061127/016/LetsGoPublic-20061127-016-input_and_output.wav";69;286.6;1;"completed";"female";"adult"
2061127017;"20061127/017/LetsGoPublic-20061127-017-input_and_output.wav";23;144.1;1;"found out that there is no solution";"male";"adult"
2061127018;"20061127/018/LetsGoPublic-20061127-018-input_and_output.wav";3;0.1;1;"completed";"unknown";"unknown"
2061127019;"20061127/019/LetsGoPublic-20061127-019-input_and_output.wav";26;113.8;1;"completed";"female";"adult"
2061127020;"20061127/020/LetsGoPublic-20061127-020-input_and_output.wav";38;176.8;1;"completed";"male";"adult"
2061127021;"20061127/021/LetsGoPublic-20061127-021-input_and_output.wav";19;63.1;1;"completed";"male";"adult"
2061127022;"20061127/022/LetsGoPublic-20061127-022-input_and_output.wav";92;619.6;1;"partially completed";"male";"adult"
2061127023;"20061127/023/LetsGoPublic-20061127-023-input_and_output.wav";17;53.1;1;"completed";"male";"adult"
2061127024;"20061127/024/LetsGoPublic-20061127-024-input_and_output.wav";35;145.5;1;"completed";"female";"adult"
2061127025;"20061127/025/LetsGoPublic-20061127-025-input_and_output.wav";17;50.5;1;"completed";"male";"adult"
2061127026;"20061127/026/LetsGoPublic-20061127-026-input_and_output.wav";20;62.3;1;"completed";"female";"adult"
2061127027;"20061127/027/LetsGoPublic-20061127-027-input_and_output.wav";27;115.3;1;"Not completed";"female";"adult"
2061127028;"20061127/028/LetsGoPublic-20061127-028-input_and_output.wav";12;62.3;1;"found out that there is no solution";"female";"adult"
2061127029;"20061127/029/LetsGoPublic-20061127-029-input_and_output.wav";31;163.8;1;"found out that there is no solution";"female";"adult"
2061127030;"20061127/030/LetsGoPublic-20061127-030-input_and_output.wav";14;71.3;1;"Not completed";"male";"adult"
2061127031;"20061127/031/LetsGoPublic-20061127-031-input_and_output.wav";39;151;1;"found out that there is no solution";"female";"adult"
2061127032;"20061127/032/LetsGoPublic-20061127-032-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061127033;"20061127/033/LetsGoPublic-20061127-033-input_and_output.wav";9;38.6;1;"Not completed";"male";"adult"
2061127034;"20061127/034/LetsGoPublic-20061127-034-input_and_output.wav";25;107.7;1;"completed";"female";"adult"
2061127036;"20061127/036/LetsGoPublic-20061127-036-input_and_output.wav";14;39.6;1;"completed";"male";"adult"
2061127037;"20061127/037/LetsGoPublic-20061127-037-input_and_output.wav";17;53.8;1;"completed";"male";"adult"
2061127038;"20061127/038/LetsGoPublic-20061127-038-input_and_output.wav";31;154.8;1;"Not completed";"male";"adult"
2061127039;"20061127/039/LetsGoPublic-20061127-039-input_and_output.wav";26;97;1;"completed";"female";"adult"
2061127040;"20061127/040/LetsGoPublic-20061127-040-input_and_output.wav";23;119.5;1;"Not completed";"male";"adult"
2061127041;"20061127/041/LetsGoPublic-20061127-041-input_and_output.wav";35;163.5;1;"completed";"male";"adult"
2061128000;"20061128/000/LetsGoPublic-20061128-000-input_and_output.wav";40;175.6;1;"Not completed";"female";"adult"
2061128001;"20061128/001/LetsGoPublic-20061128-001-input_and_output.wav";37;194.4;1;"completed";"female";"adult"
2061128003;"20061128/003/LetsGoPublic-20061128-003-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061128004;"20061128/004/LetsGoPublic-20061128-004-input_and_output.wav";20;62.4;1;"found out that there is no solution";"male";"adult"
2061128005;"20061128/005/LetsGoPublic-20061128-005-input_and_output.wav";34;151.6;1;"completed";"female";"adult"
2061128006;"20061128/006/LetsGoPublic-20061128-006-input_and_output.wav";21;107.9;1;"completed";"female";"adult"
2061128007;"20061128/007/LetsGoPublic-20061128-007-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061128008;"20061128/008/LetsGoPublic-20061128-008-input_and_output.wav";17;77.3;1;"Not completed";"female";"adult"
2061128009;"20061128/009/LetsGoPublic-20061128-009-input_and_output.wav";32;160.3;1;"completed";"female";"adult"
2061128010;"20061128/010/LetsGoPublic-20061128-010-input_and_output.wav";6;24.2;1;"Not completed";"female";"adult"
2061128011;"20061128/011/LetsGoPublic-20061128-011-input_and_output.wav";20;81;1;"completed";"female";"adult"
2061128012;"20061128/012/LetsGoPublic-20061128-012-input_and_output.wav";24;59.1;1;"Not completed";"unknown";"mixed"
2061128013;"20061128/013/LetsGoPublic-20061128-013-input_and_output.wav";19;75.1;1;"Not completed";"female";"adult"
2061128014;"20061128/014/LetsGoPublic-20061128-014-input_and_output.wav";40;191.9;1;"completed";"female";"adult"
2061128015;"20061128/015/LetsGoPublic-20061128-015-input_and_output.wav";26;100.8;1;"completed";"female";"adult"
2061128016;"20061128/016/LetsGoPublic-20061128-016-input_and_output.wav";24;111.2;1;"found out that there is no solution";"female";"adult"
2061128017;"20061128/017/LetsGoPublic-20061128-017-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061128018;"20061128/018/LetsGoPublic-20061128-018-input_and_output.wav";29;103.5;1;"completed";"female";"adult"
2061128019;"20061128/019/LetsGoPublic-20061128-019-input_and_output.wav";32;94.2;1;"failed due to system behaviour";"male";"youth"
2061128020;"20061128/020/LetsGoPublic-20061128-020-input_and_output.wav";8;22.5;1;"found out that there is no solution";"male";"adult"
2061128021;"20061128/021/LetsGoPublic-20061128-021-input_and_output.wav";21;79.4;1;"completed";"male";"adult"
2061128022;"20061128/022/LetsGoPublic-20061128-022-input_and_output.wav";97;450;1;"failed due to system behaviour";"female";"adult"
2061128023;"20061128/023/LetsGoPublic-20061128-023-input_and_output.wav";17;66;1;"Not completed";"male";"adult"
2061128024;"20061128/024/LetsGoPublic-20061128-024-input_and_output.wav";18;80.1;1;"Not completed";"female";"adult"
2061128025;"20061128/025/LetsGoPublic-20061128-025-input_and_output.wav";20;78.8;1;"completed";"male";"adult"
2061128026;"20061128/026/LetsGoPublic-20061128-026-input_and_output.wav";6;20;1;"Not completed";"female";"adult"
2061128027;"20061128/027/LetsGoPublic-20061128-027-input_and_output.wav";6;25.1;1;"Not completed";"female";"adult"
2061128028;"20061128/028/LetsGoPublic-20061128-028-input_and_output.wav";12;40.1;1;"Not completed";"female";"adult"
2061128029;"20061128/029/LetsGoPublic-20061128-029-input_and_output.wav";11;38.9;1;"found out that there is no solution";"female";"adult"
2061128030;"20061128/030/LetsGoPublic-20061128-030-input_and_output.wav";26;111.6;1;"completed";"male";"youth"
2061128031;"20061128/031/LetsGoPublic-20061128-031-input_and_output.wav";20;104.6;1;"Not completed";"female";"adult"
2061128032;"20061128/032/LetsGoPublic-20061128-032-input_and_output.wav";24;140.3;1;"completed";"female";"youth"
2061128033;"20061128/033/LetsGoPublic-20061128-033-input_and_output.wav";38;199.8;1;"completed";"male";"adult"
2061128034;"20061128/034/LetsGoPublic-20061128-034-input_and_output.wav";23;74.5;1;"completed";"female";"adult"
2061128035;"20061128/035/LetsGoPublic-20061128-035-input_and_output.wav";12;48.1;1;"Not completed";"female";"adult"
2061128036;"20061128/036/LetsGoPublic-20061128-036-input_and_output.wav";20;75.1;1;"completed";"female";"adult"
2061128037;"20061128/037/LetsGoPublic-20061128-037-input_and_output.wav";3;0.2;1;"completed";"unknown";"unknown"
2061128038;"20061128/038/LetsGoPublic-20061128-038-input_and_output.wav";34;117.8;1;"completed";"female";"adult"
2070617000;\N;\N;\N;\N;"completed";\N;\N
2070617001;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617002;\N;\N;\N;\N;"completed";\N;\N
2070617003;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617004;\N;\N;\N;\N;"completed";\N;\N
2070617005;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617006;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617007;\N;\N;\N;\N;"Not completed";\N;\N
2070617008;\N;\N;\N;\N;"completed";\N;\N
2070617009;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617010;\N;\N;\N;\N;"completed";\N;\N
2070617011;\N;\N;\N;\N;"completed";\N;\N
2070617012;\N;\N;\N;\N;"completed";\N;\N
2070617013;\N;\N;\N;\N;"completed";\N;\N
2070617014;\N;\N;\N;\N;"completed";\N;\N
2070617015;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617016;\N;\N;\N;\N;"completed";\N;\N
2070617017;\N;\N;\N;\N;"Not completed";\N;\N
2070617018;\N;\N;\N;\N;"Not completed";\N;\N
2070617019;\N;\N;\N;\N;"completed";\N;\N
2070617020;\N;\N;\N;\N;"Not completed";\N;\N
2070617021;\N;\N;\N;\N;"Not completed";\N;\N
2070617022;\N;\N;\N;\N;"completed";\N;\N
2070617023;\N;\N;\N;\N;"completed";\N;\N
2070617024;\N;\N;\N;\N;"completed";\N;\N
2070617025;\N;\N;\N;\N;"completed";\N;\N
2070617026;\N;\N;\N;\N;"completed";\N;\N
2070617027;\N;\N;\N;\N;"completed";\N;\N
2070617028;\N;\N;\N;\N;"completed";\N;\N
2070617029;\N;\N;\N;\N;"completed";\N;\N
2070617030;\N;\N;\N;\N;"completed";\N;\N
2070617032;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617033;\N;\N;\N;\N;"completed";\N;\N
2070617034;\N;\N;\N;\N;"completed";\N;\N
2070617035;\N;\N;\N;\N;"completed";\N;\N
2070617036;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617037;\N;\N;\N;\N;"completed";\N;\N
2070617038;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617039;\N;\N;\N;\N;"completed";\N;\N
2070617040;\N;\N;\N;\N;"completed";\N;\N
2070617041;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617042;\N;\N;\N;\N;"completed";\N;\N
2070617043;\N;\N;\N;\N;"Not completed";\N;\N
2070617044;\N;\N;\N;\N;"completed";\N;\N
2070617045;\N;\N;\N;\N;"Not completed";\N;\N
2070617046;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617047;\N;\N;\N;\N;"completed";\N;\N
2070617048;\N;\N;\N;\N;"Not completed";\N;\N
2070617049;\N;\N;\N;\N;"Not completed";\N;\N
2070617050;\N;\N;\N;\N;"completed";\N;\N
2070617051;\N;\N;\N;\N;"Not completed";\N;\N
2070617052;\N;\N;\N;\N;"Not completed";\N;\N
2070617053;\N;\N;\N;\N;"completed";\N;\N
2070617054;\N;\N;\N;\N;"completed";\N;\N
2070617055;\N;\N;\N;\N;"completed";\N;\N
2070617056;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617057;\N;\N;\N;\N;"Not completed";\N;\N
2070617058;\N;\N;\N;\N;"completed";\N;\N
2070617059;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617060;\N;\N;\N;\N;"completed";\N;\N
2070617061;\N;\N;\N;\N;"completed";\N;\N
2070617062;\N;\N;\N;\N;"completed";\N;\N
2070617063;\N;\N;\N;\N;"completed";\N;\N
2070617064;\N;\N;\N;\N;"completed";\N;\N
2070617065;\N;\N;\N;\N;"Not completed";\N;\N
2070617067;\N;\N;\N;\N;"completed";\N;\N
2070617068;\N;\N;\N;\N;"completed";\N;\N
2070617069;\N;\N;\N;\N;"completed";\N;\N
2070617070;\N;\N;\N;\N;"completed";\N;\N
2070617071;\N;\N;\N;\N;"completed";\N;\N
2070617072;\N;\N;\N;\N;"completed";\N;\N
2070617073;\N;\N;\N;\N;"completed";\N;\N
2070617075;\N;\N;\N;\N;"completed";\N;\N
2070617076;\N;\N;\N;\N;"Not completed";\N;\N
2070617077;\N;\N;\N;\N;"completed";\N;\N
2070617078;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617080;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617081;\N;\N;\N;\N;"completed";\N;\N
2070617082;\N;\N;\N;\N;"Not completed";\N;\N
2070617085;\N;\N;\N;\N;"completed";\N;\N
2070617086;\N;\N;\N;\N;"completed";\N;\N
2070617087;\N;\N;\N;\N;"completed";\N;\N
2070617088;\N;\N;\N;\N;"completed";\N;\N
2070617089;\N;\N;\N;\N;"completed";\N;\N
2070617090;\N;\N;\N;\N;"Not completed";\N;\N
2070617091;\N;\N;\N;\N;"completed";\N;\N
2070617092;\N;\N;\N;\N;"completed";\N;\N
2070617093;\N;\N;\N;\N;"completed";\N;\N
2070617094;\N;\N;\N;\N;"Not completed";\N;\N
2070617095;\N;\N;\N;\N;"completed";\N;\N
2070617096;\N;\N;\N;\N;"completed";\N;\N
2070617097;\N;\N;\N;\N;"completed";\N;\N
2070617098;\N;\N;\N;\N;"completed";\N;\N
2070617099;\N;\N;\N;\N;"Not completed";\N;\N
2070617100;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617101;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070617103;\N;\N;\N;\N;"completed";\N;\N
2070617104;\N;\N;\N;\N;"completed";\N;\N
2070617105;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617106;\N;\N;\N;\N;"completed";\N;\N
2070617107;\N;\N;\N;\N;"completed";\N;\N
2070617108;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617109;\N;\N;\N;\N;"completed";\N;\N
2070617110;\N;\N;\N;\N;"completed";\N;\N
2070617111;\N;\N;\N;\N;"completed";\N;\N
2070617112;\N;\N;\N;\N;"completed";\N;\N
2070617113;\N;\N;\N;\N;"completed";\N;\N
2070617114;\N;\N;\N;\N;"completed";\N;\N
2070617115;\N;\N;\N;\N;"Not completed";\N;\N
2070617116;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070617117;\N;\N;\N;\N;"completed";\N;\N
2070617118;\N;\N;\N;\N;"completed";\N;\N
2070617119;\N;\N;\N;\N;"completed";\N;\N
2070617120;\N;\N;\N;\N;"completed";\N;\N
2070618000;\N;\N;\N;\N;"completed";\N;\N
2070618001;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618002;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070618003;\N;\N;\N;\N;"completed";\N;\N
2070618004;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618006;\N;\N;\N;\N;"completed";\N;\N
2070618007;\N;\N;\N;\N;"completed";\N;\N
2070618008;\N;\N;\N;\N;"Not completed";\N;\N
2070618009;\N;\N;\N;\N;"completed";\N;\N
2070618010;\N;\N;\N;\N;"completed";\N;\N
2070618011;\N;\N;\N;\N;"completed";\N;\N
2070618013;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070618014;\N;\N;\N;\N;"completed";\N;\N
2070618015;\N;\N;\N;\N;"Not completed";\N;\N
2070618016;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618017;\N;\N;\N;\N;"Not completed";\N;\N
2070618018;\N;\N;\N;\N;"completed";\N;\N
2070618019;\N;\N;\N;\N;"Not completed";\N;\N
2070618020;\N;\N;\N;\N;"Not completed";\N;\N
2070618021;\N;\N;\N;\N;"Not completed";\N;\N
2070618022;\N;\N;\N;\N;"completed";\N;\N
2070618023;\N;\N;\N;\N;"completed";\N;\N
2070618024;\N;\N;\N;\N;"completed";\N;\N
2070618025;\N;\N;\N;\N;"Not completed";\N;\N
2070618026;\N;\N;\N;\N;"completed";\N;\N
2070618027;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070618028;\N;\N;\N;\N;"Not completed";\N;\N
2070618029;\N;\N;\N;\N;"Not completed";\N;\N
2070618030;\N;\N;\N;\N;"Not completed";\N;\N
2070618031;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618032;\N;\N;\N;\N;"Not completed";\N;\N
2070618033;\N;\N;\N;\N;"completed";\N;\N
2070618034;\N;\N;\N;\N;"Not completed";\N;\N
2070618035;\N;\N;\N;\N;"completed";\N;\N
2070618036;\N;\N;\N;\N;"completed";\N;\N
2070618037;\N;\N;\N;\N;"Not completed";\N;\N
2070618038;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618039;\N;\N;\N;\N;"completed";\N;\N
2070618040;\N;\N;\N;\N;"completed";\N;\N
2070618041;\N;\N;\N;\N;"Not completed";\N;\N
2070618042;\N;\N;\N;\N;"completed";\N;\N
2070618043;\N;\N;\N;\N;"completed";\N;\N
2070618044;\N;\N;\N;\N;"completed";\N;\N
2070618045;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618046;\N;\N;\N;\N;"Not completed";\N;\N
2070618047;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618048;\N;\N;\N;\N;"completed";\N;\N
2070618049;\N;\N;\N;\N;"Not completed";\N;\N
2070618050;\N;\N;\N;\N;"completed";\N;\N
2070618052;\N;\N;\N;\N;"completed";\N;\N
2070618053;\N;\N;\N;\N;"found out that there is no solution";\N;\N
2070618054;\N;\N;\N;\N;"completed";\N;\N
2070618055;\N;\N;\N;\N;"completed";\N;\N
2070618056;\N;\N;\N;\N;"completed";\N;\N
2070618057;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070618058;\N;\N;\N;\N;"completed";\N;\N
2070618059;\N;\N;\N;\N;"completed";\N;\N
2070619000;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619001;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619002;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619003;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619004;\N;\N;\N;\N;"completed";\N;\N
2070619005;\N;\N;\N;\N;"Not completed";\N;\N
2070619006;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619007;\N;\N;\N;\N;"completed";\N;\N
2070619008;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619009;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619010;\N;\N;\N;\N;"completed";\N;\N
2070619011;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619012;\N;\N;\N;\N;"completed";\N;\N
2070619013;\N;\N;\N;\N;"completed";\N;\N
2070619014;\N;\N;\N;\N;"completed";\N;\N
2070619015;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619016;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619017;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619018;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619019;\N;\N;\N;\N;"Not completed";\N;\N
2070619020;\N;\N;\N;\N;"completed";\N;\N
2070619021;\N;\N;\N;\N;"Not completed";\N;\N
2070619022;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619023;\N;\N;\N;\N;"Not completed";\N;\N
2070619024;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619025;\N;\N;\N;\N;"completed";\N;\N
2070619026;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
2070619027;\N;\N;\N;\N;"completed";\N;\N
2070619028;\N;\N;\N;\N;"completed";\N;\N
2070619029;\N;\N;\N;\N;"failed due to system behaviour";\N;\N
